"ITTER107","Territorio","TIPO_DATO7","Indicatori","CORREZ","Correzione","TIPO_ALLOGGIO2","Tipologia di esercizio","ATECO_2007","Ateco 2007","ISO","Paese di residenza dei clienti","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2008-11","Nov-2008",212,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2008-12","Dic-2008",378,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2009","2009",33589,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2009-01","Gen-2009",244,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2009-02","Feb-2009",308,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2009-03","Mar-2009",267,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2009-04","Apr-2009",829,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2009-05","Mag-2009",3365,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2009-06","Giu-2009",4947,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2009-07","Lug-2009",9614,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2009-08","Ago-2009",8296,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2009-09","Set-2009",3974,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2009-10","Ott-2009",1216,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2009-11","Nov-2009",245,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2009-12","Dic-2009",284,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2010","2010",38906,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2010-01","Gen-2010",315,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2010-02","Feb-2010",274,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2010-03","Mar-2010",445,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2010-04","Apr-2010",801,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2010-05","Mag-2010",4491,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2010-06","Giu-2010",5332,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2010-07","Lug-2010",12164,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2010-08","Ago-2010",8707,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2010-09","Set-2010",4031,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2010-10","Ott-2010",1519,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2010-11","Nov-2010",434,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2010-12","Dic-2010",393,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2011","2011",42336,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2011-01","Gen-2011",270,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2011-02","Feb-2011",325,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2011-03","Mar-2011",433,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2011-04","Apr-2011",1551,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2011-05","Mag-2011",3254,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2011-06","Giu-2011",7136,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2011-07","Lug-2011",13208,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2011-08","Ago-2011",9461,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2011-09","Set-2011",4423,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2011-10","Ott-2011",1386,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2011-11","Nov-2011",475,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2011-12","Dic-2011",414,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2012","2012",44941,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2012-01","Gen-2012",418,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2012-02","Feb-2012",321,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2012-03","Mar-2012",649,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2012-04","Apr-2012",1228,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2012-05","Mag-2012",4772,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2012-06","Giu-2012",7469,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2012-07","Lug-2012",12777,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2012-08","Ago-2012",9457,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2012-09","Set-2012",5213,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2012-10","Ott-2012",1766,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2012-11","Nov-2012",437,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2012-12","Dic-2012",434,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2013","2013",47283,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2013-01","Gen-2013",396,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2013-02","Feb-2013",330,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2013-03","Mar-2013",783,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2013-04","Apr-2013",1244,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2013-05","Mag-2013",6134,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2013-06","Giu-2013",7870,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2013-07","Lug-2013",12635,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2013-08","Ago-2013",10458,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2013-09","Set-2013",4848,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2013-10","Ott-2013",1608,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2013-11","Nov-2013",403,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2013-12","Dic-2013",574,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2014","2014",46457,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2014-01","Gen-2014",310,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2014-02","Feb-2014",283,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2014-03","Mar-2014",388,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2014-04","Apr-2014",1392,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2014-05","Mag-2014",3002,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2014-06","Giu-2014",8689,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2014-07","Lug-2014",11851,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2014-08","Ago-2014",11533,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2014-09","Set-2014",5234,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2014-10","Ott-2014",2272,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2014-11","Nov-2014",570,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2014-12","Dic-2014",933,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2015","2015",48345,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2015-01","Gen-2015",280,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2015-02","Feb-2015",382,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2015-03","Mar-2015",464,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2015-04","Apr-2015",1094,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2015-05","Mag-2015",5722,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2015-06","Giu-2015",7746,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2015-07","Lug-2015",12684,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2015-08","Ago-2015",11864,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2015-09","Set-2015",5229,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2015-10","Ott-2015",1970,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2015-11","Nov-2015",490,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2015-12","Dic-2015",420,,
"ITF1","Abruzzo","AR","arrivi ","N","dati grezzi","OTHER","esercizi extra-alberghieri","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WRL_X_ITA","Paesi esteri","2016","2016",53739,,
